Municipios;Sexo;Periodo;Total
17169 Sant Julià de Ramis;Hombres;2019;1.780
17169 Sant Julià de Ramis;Hombres;2018;1.749
17169 Sant Julià de Ramis;Hombres;2017;1.750
17169 Sant Julià de Ramis;Hombres;2016;1.747
17169 Sant Julià de Ramis;Hombres;2015;1.724
17169 Sant Julià de Ramis;Hombres;2014;1.730
17169 Sant Julià de Ramis;Hombres;2013;1.745
17169 Sant Julià de Ramis;Hombres;2012;1.734
17169 Sant Julià de Ramis;Hombres;2011;1.686
17169 Sant Julià de Ramis;Hombres;2010;1.649
17169 Sant Julià de Ramis;Hombres;2009;1.637
17169 Sant Julià de Ramis;Hombres;2008;1.625
17169 Sant Julià de Ramis;Hombres;2007;1.467
17169 Sant Julià de Ramis;Hombres;2006;1.363
17169 Sant Julià de Ramis;Hombres;2005;1.275
17169 Sant Julià de Ramis;Hombres;2004;1.191
17169 Sant Julià de Ramis;Hombres;2003;1.138
17169 Sant Julià de Ramis;Hombres;2002;1.091
17169 Sant Julià de Ramis;Hombres;2001;1.034
17169 Sant Julià de Ramis;Hombres;2000;1.016
17169 Sant Julià de Ramis;Hombres;1999;1.006
17169 Sant Julià de Ramis;Hombres;1998;982
17169 Sant Julià de Ramis;Hombres;1997;""
17169 Sant Julià de Ramis;Hombres;1996;982
17169 Sant Julià de Ramis;Mujeres;2025;1.846
17169 Sant Julià de Ramis;Mujeres;2024;1.806
17169 Sant Julià de Ramis;Mujeres;2023;1.845
17169 Sant Julià de Ramis;Mujeres;2022;1.802
17169 Sant Julià de Ramis;Mujeres;2021;1.794
17169 Sant Julià de Ramis;Mujeres;2020;1.762
17169 Sant Julià de Ramis;Mujeres;2019;1.735
17169 Sant Julià de Ramis;Mujeres;2018;1.712
17169 Sant Julià de Ramis;Mujeres;2017;1.697
17169 Sant Julià de Ramis;Mujeres;2016;1.708
17169 Sant Julià de Ramis;Mujeres;2015;1.691
17169 Sant Julià de Ramis;Mujeres;2014;1.704
17169 Sant Julià de Ramis;Mujeres;2013;1.724
17169 Sant Julià de Ramis;Mujeres;2012;1.733
17169 Sant Julià de Ramis;Mujeres;2011;1.662
17169 Sant Julià de Ramis;Mujeres;2010;1.632
17169 Sant Julià de Ramis;Mujeres;2009;1.596
17169 Sant Julià de Ramis;Mujeres;2008;1.508
17169 Sant Julià de Ramis;Mujeres;2007;1.399
17169 Sant Julià de Ramis;Mujeres;2006;1.293
17169 Sant Julià de Ramis;Mujeres;2005;1.220
17169 Sant Julià de Ramis;Mujeres;2004;1.149
17169 Sant Julià de Ramis;Mujeres;2003;1.102
17169 Sant Julià de Ramis;Mujeres;2002;1.075
17169 Sant Julià de Ramis;Mujeres;2001;1.039
17169 Sant Julià de Ramis;Mujeres;2000;1.002
17169 Sant Julià de Ramis;Mujeres;1999;980
17169 Sant Julià de Ramis;Mujeres;1998;977
17169 Sant Julià de Ramis;Mujeres;1997;""
17169 Sant Julià de Ramis;Mujeres;1996;960
17903 Sant Julià del Llor i Bonmatí;Total;2025;1.457
17903 Sant Julià del Llor i Bonmatí;Total;2024;1.373
17903 Sant Julià del Llor i Bonmatí;Total;2023;1.359
17903 Sant Julià del Llor i Bonmatí;Total;2022;1.347
17903 Sant Julià del Llor i Bonmatí;Total;2021;1.314
17903 Sant Julià del Llor i Bonmatí;Total;2020;1.313
17903 Sant Julià del Llor i Bonmatí;Total;2019;1.286
17903 Sant Julià del Llor i Bonmatí;Total;2018;1.275
17903 Sant Julià del Llor i Bonmatí;Total;2017;1.321
17903 Sant Julià del Llor i Bonmatí;Total;2016;1.282
17903 Sant Julià del Llor i Bonmatí;Total;2015;1.272
17903 Sant Julià del Llor i Bonmatí;Total;2014;1.264
17903 Sant Julià del Llor i Bonmatí;Total;2013;1.264
17903 Sant Julià del Llor i Bonmatí;Total;2012;1.244
17903 Sant Julià del Llor i Bonmatí;Total;2011;1.271
17903 Sant Julià del Llor i Bonmatí;Total;2010;1.291
17903 Sant Julià del Llor i Bonmatí;Total;2009;1.276
17903 Sant Julià del Llor i Bonmatí;Total;2008;1.225
17903 Sant Julià del Llor i Bonmatí;Total;2007;1.194
17903 Sant Julià del Llor i Bonmatí;Total;2006;1.093
17903 Sant Julià del Llor i Bonmatí;Total;2005;1.007
17903 Sant Julià del Llor i Bonmatí;Total;2004;991
17903 Sant Julià del Llor i Bonmatí;Total;2003;1.009
17903 Sant Julià del Llor i Bonmatí;Total;2002;965
17903 Sant Julià del Llor i Bonmatí;Total;2001;940
17903 Sant Julià del Llor i Bonmatí;Total;2000;921
17903 Sant Julià del Llor i Bonmatí;Total;1999;938
17903 Sant Julià del Llor i Bonmatí;Total;1998;925
17903 Sant Julià del Llor i Bonmatí;Total;1997;""
17903 Sant Julià del Llor i Bonmatí;Total;1996;914
17903 Sant Julià del Llor i Bonmatí;Hombres;2025;737
17903 Sant Julià del Llor i Bonmatí;Hombres;2024;706
17903 Sant Julià del Llor i Bonmatí;Hombres;2023;703
17903 Sant Julià del Llor i Bonmatí;Hombres;2022;684
17903 Sant Julià del Llor i Bonmatí;Hombres;2021;667
17903 Sant Julià del Llor i Bonmatí;Hombres;2020;660
17903 Sant Julià del Llor i Bonmatí;Hombres;2019;651
17903 Sant Julià del Llor i Bonmatí;Hombres;2018;656
17903 Sant Julià del Llor i Bonmatí;Hombres;2017;683
17903 Sant Julià del Llor i Bonmatí;Hombres;2016;663
17903 Sant Julià del Llor i Bonmatí;Hombres;2015;654
17903 Sant Julià del Llor i Bonmatí;Hombres;2014;650
17903 Sant Julià del Llor i Bonmatí;Hombres;2013;646
17903 Sant Julià del Llor i Bonmatí;Hombres;2012;637
17903 Sant Julià del Llor i Bonmatí;Hombres;2011;646
17903 Sant Julià del Llor i Bonmatí;Hombres;2010;646
17903 Sant Julià del Llor i Bonmatí;Hombres;2009;637
17903 Sant Julià del Llor i Bonmatí;Hombres;2008;627
17903 Sant Julià del Llor i Bonmatí;Hombres;2007;607
17903 Sant Julià del Llor i Bonmatí;Hombres;2006;558
17903 Sant Julià del Llor i Bonmatí;Hombres;2005;514
17903 Sant Julià del Llor i Bonmatí;Hombres;2004;507
17903 Sant Julià del Llor i Bonmatí;Hombres;2003;521
17903 Sant Julià del Llor i Bonmatí;Hombres;2002;492
17903 Sant Julià del Llor i Bonmatí;Hombres;2001;474
17903 Sant Julià del Llor i Bonmatí;Hombres;2000;467
17903 Sant Julià del Llor i Bonmatí;Hombres;1999;473
17903 Sant Julià del Llor i Bonmatí;Hombres;1998;471
17903 Sant Julià del Llor i Bonmatí;Hombres;1997;""
17903 Sant Julià del Llor i Bonmatí;Hombres;1996;453
17903 Sant Julià del Llor i Bonmatí;Mujeres;2025;720
17903 Sant Julià del Llor i Bonmatí;Mujeres;2024;667
17903 Sant Julià del Llor i Bonmatí;Mujeres;2023;656
17903 Sant Julià del Llor i Bonmatí;Mujeres;2022;663
17903 Sant Julià del Llor i Bonmatí;Mujeres;2021;647
17903 Sant Julià del Llor i Bonmatí;Mujeres;2020;653
17903 Sant Julià del Llor i Bonmatí;Mujeres;2019;635
17903 Sant Julià del Llor i Bonmatí;Mujeres;2018;619
17903 Sant Julià del Llor i Bonmatí;Mujeres;2017;638
17903 Sant Julià del Llor i Bonmatí;Mujeres;2016;619
17903 Sant Julià del Llor i Bonmatí;Mujeres;2015;618
17903 Sant Julià del Llor i Bonmatí;Mujeres;2014;614
17903 Sant Julià del Llor i Bonmatí;Mujeres;2013;618
17903 Sant Julià del Llor i Bonmatí;Mujeres;2012;607
17903 Sant Julià del Llor i Bonmatí;Mujeres;2011;625
17903 Sant Julià del Llor i Bonmatí;Mujeres;2010;645
17903 Sant Julià del Llor i Bonmatí;Mujeres;2009;639
17903 Sant Julià del Llor i Bonmatí;Mujeres;2008;598
17903 Sant Julià del Llor i Bonmatí;Mujeres;2007;587
17903 Sant Julià del Llor i Bonmatí;Mujeres;2006;535
17903 Sant Julià del Llor i Bonmatí;Mujeres;2005;493
17903 Sant Julià del Llor i Bonmatí;Mujeres;2004;484
17903 Sant Julià del Llor i Bonmatí;Mujeres;2003;488
17903 Sant Julià del Llor i Bonmatí;Mujeres;2002;473
17903 Sant Julià del Llor i Bonmatí;Mujeres;2001;466
17903 Sant Julià del Llor i Bonmatí;Mujeres;2000;454
17903 Sant Julià del Llor i Bonmatí;Mujeres;1999;465
17903 Sant Julià del Llor i Bonmatí;Mujeres;1998;454
17903 Sant Julià del Llor i Bonmatí;Mujeres;1997;""
17903 Sant Julià del Llor i Bonmatí;Mujeres;1996;461
17171 Sant Llorenç de la Muga;Total;2025;247
17171 Sant Llorenç de la Muga;Total;2024;258
17171 Sant Llorenç de la Muga;Total;2023;275
17171 Sant Llorenç de la Muga;Total;2022;267
17171 Sant Llorenç de la Muga;Total;2021;267
17171 Sant Llorenç de la Muga;Total;2020;265
17171 Sant Llorenç de la Muga;Total;2019;264
17171 Sant Llorenç de la Muga;Total;2018;251
17171 Sant Llorenç de la Muga;Total;2017;251
17171 Sant Llorenç de la Muga;Total;2016;247
17171 Sant Llorenç de la Muga;Total;2015;255
17171 Sant Llorenç de la Muga;Total;2014;249
17171 Sant Llorenç de la Muga;Total;2013;256
17171 Sant Llorenç de la Muga;Total;2012;248
17171 Sant Llorenç de la Muga;Total;2011;227
17171 Sant Llorenç de la Muga;Total;2010;222
17171 Sant Llorenç de la Muga;Total;2009;213
17171 Sant Llorenç de la Muga;Total;2008;218
17171 Sant Llorenç de la Muga;Total;2007;215
17171 Sant Llorenç de la Muga;Total;2006;196
17171 Sant Llorenç de la Muga;Total;2005;202
17171 Sant Llorenç de la Muga;Total;2004;192
17171 Sant Llorenç de la Muga;Total;2003;177
17171 Sant Llorenç de la Muga;Total;2002;185
17171 Sant Llorenç de la Muga;Total;2001;188
17171 Sant Llorenç de la Muga;Total;2000;182
17171 Sant Llorenç de la Muga;Total;1999;152
17171 Sant Llorenç de la Muga;Total;1998;127
17171 Sant Llorenç de la Muga;Total;1997;""
17171 Sant Llorenç de la Muga;Total;1996;131
17171 Sant Llorenç de la Muga;Hombres;2025;128
17171 Sant Llorenç de la Muga;Hombres;2024;136
17171 Sant Llorenç de la Muga;Hombres;2023;139
17171 Sant Llorenç de la Muga;Hombres;2022;143
17171 Sant Llorenç de la Muga;Hombres;2021;139
17171 Sant Llorenç de la Muga;Hombres;2020;134
17171 Sant Llorenç de la Muga;Hombres;2019;135
17171 Sant Llorenç de la Muga;Hombres;2018;131
17171 Sant Llorenç de la Muga;Hombres;2017;133
17171 Sant Llorenç de la Muga;Hombres;2016;126
17171 Sant Llorenç de la Muga;Hombres;2015;129
17171 Sant Llorenç de la Muga;Hombres;2014;130
17171 Sant Llorenç de la Muga;Hombres;2013;132
17171 Sant Llorenç de la Muga;Hombres;2012;126
17171 Sant Llorenç de la Muga;Hombres;2011;117
17171 Sant Llorenç de la Muga;Hombres;2010;110
17171 Sant Llorenç de la Muga;Hombres;2009;109
17171 Sant Llorenç de la Muga;Hombres;2008;112
17171 Sant Llorenç de la Muga;Hombres;2007;115
17171 Sant Llorenç de la Muga;Hombres;2006;102
17171 Sant Llorenç de la Muga;Hombres;2005;101
17171 Sant Llorenç de la Muga;Hombres;2004;92
17171 Sant Llorenç de la Muga;Hombres;2003;84
17171 Sant Llorenç de la Muga;Hombres;2002;85
17171 Sant Llorenç de la Muga;Hombres;2001;87
17171 Sant Llorenç de la Muga;Hombres;2000;86
17171 Sant Llorenç de la Muga;Hombres;1999;74
17171 Sant Llorenç de la Muga;Hombres;1998;64
17171 Sant Llorenç de la Muga;Hombres;1997;""
17171 Sant Llorenç de la Muga;Hombres;1996;66
17171 Sant Llorenç de la Muga;Mujeres;2025;119
17171 Sant Llorenç de la Muga;Mujeres;2024;122
17171 Sant Llorenç de la Muga;Mujeres;2023;136
17171 Sant Llorenç de la Muga;Mujeres;2022;124
17171 Sant Llorenç de la Muga;Mujeres;2021;128
17171 Sant Llorenç de la Muga;Mujeres;2020;131
17171 Sant Llorenç de la Muga;Mujeres;2019;129
17171 Sant Llorenç de la Muga;Mujeres;2018;120
17171 Sant Llorenç de la Muga;Mujeres;2017;118
17171 Sant Llorenç de la Muga;Mujeres;2016;121
17171 Sant Llorenç de la Muga;Mujeres;2015;126
17171 Sant Llorenç de la Muga;Mujeres;2014;119
17171 Sant Llorenç de la Muga;Mujeres;2013;124
17171 Sant Llorenç de la Muga;Mujeres;2012;122
17171 Sant Llorenç de la Muga;Mujeres;2011;110
17171 Sant Llorenç de la Muga;Mujeres;2010;112
17171 Sant Llorenç de la Muga;Mujeres;2009;104
17171 Sant Llorenç de la Muga;Mujeres;2008;106
17171 Sant Llorenç de la Muga;Mujeres;2007;100
17171 Sant Llorenç de la Muga;Mujeres;2006;94
17171 Sant Llorenç de la Muga;Mujeres;2005;101
17171 Sant Llorenç de la Muga;Mujeres;2004;100
17171 Sant Llorenç de la Muga;Mujeres;2003;93
17171 Sant Llorenç de la Muga;Mujeres;2002;100
17171 Sant Llorenç de la Muga;Mujeres;2001;101
17171 Sant Llorenç de la Muga;Mujeres;2000;96
17171 Sant Llorenç de la Muga;Mujeres;1999;78
17171 Sant Llorenç de la Muga;Mujeres;1998;63
17171 Sant Llorenç de la Muga;Mujeres;1997;""
17171 Sant Llorenç de la Muga;Mujeres;1996;65
17173 Sant Martí Vell;Total;2025;271
17173 Sant Martí Vell;Total;2024;264
17173 Sant Martí Vell;Total;2023;269
17173 Sant Martí Vell;Total;2022;261
17173 Sant Martí Vell;Total;2021;244
17173 Sant Martí Vell;Total;2020;251
17173 Sant Martí Vell;Total;2019;252
17173 Sant Martí Vell;Total;2018;249
17173 Sant Martí Vell;Total;2017;245
17173 Sant Martí Vell;Total;2016;250
17173 Sant Martí Vell;Total;2015;248
17173 Sant Martí Vell;Total;2014;242
17173 Sant Martí Vell;Total;2013;240
17173 Sant Martí Vell;Total;2012;266
17173 Sant Martí Vell;Total;2011;258
17173 Sant Martí Vell;Total;2010;265
17173 Sant Martí Vell;Total;2009;250
17173 Sant Martí Vell;Total;2008;242
17173 Sant Martí Vell;Total;2007;232
17173 Sant Martí Vell;Total;2006;209
17173 Sant Martí Vell;Total;2005;185
17173 Sant Martí Vell;Total;2004;185
17173 Sant Martí Vell;Total;2003;191
17173 Sant Martí Vell;Total;2002;161
17173 Sant Martí Vell;Total;2001;160
17173 Sant Martí Vell;Total;2000;161
17173 Sant Martí Vell;Total;1999;164
17173 Sant Martí Vell;Total;1998;171
17173 Sant Martí Vell;Total;1997;""
17173 Sant Martí Vell;Total;1996;185
17173 Sant Martí Vell;Hombres;2025;146
17173 Sant Martí Vell;Hombres;2024;143
17173 Sant Martí Vell;Hombres;2023;146
17173 Sant Martí Vell;Hombres;2022;140
17173 Sant Martí Vell;Hombres;2021;130
17173 Sant Martí Vell;Hombres;2020;136
17173 Sant Martí Vell;Hombres;2019;131
17173 Sant Martí Vell;Hombres;2018;127
17173 Sant Martí Vell;Hombres;2017;126
17173 Sant Martí Vell;Hombres;2016;128
17173 Sant Martí Vell;Hombres;2015;131
17173 Sant Martí Vell;Hombres;2014;128
17173 Sant Martí Vell;Hombres;2013;129
17173 Sant Martí Vell;Hombres;2012;137
17173 Sant Martí Vell;Hombres;2011;137
17173 Sant Martí Vell;Hombres;2010;141
17173 Sant Martí Vell;Hombres;2009;131
17173 Sant Martí Vell;Hombres;2008;128
17173 Sant Martí Vell;Hombres;2007;117
17173 Sant Martí Vell;Hombres;2006;116
17173 Sant Martí Vell;Hombres;2005;101
17173 Sant Martí Vell;Hombres;2004;103
17173 Sant Martí Vell;Hombres;2003;104
17173 Sant Martí Vell;Hombres;2002;82
17173 Sant Martí Vell;Hombres;2001;81
17173 Sant Martí Vell;Hombres;2000;82
17173 Sant Martí Vell;Hombres;1999;84
17173 Sant Martí Vell;Hombres;1998;88
17173 Sant Martí Vell;Hombres;1997;""
17173 Sant Martí Vell;Hombres;1996;95
17173 Sant Martí Vell;Mujeres;2025;125
17173 Sant Martí Vell;Mujeres;2024;121
17173 Sant Martí Vell;Mujeres;2023;123
17173 Sant Martí Vell;Mujeres;2022;121
17173 Sant Martí Vell;Mujeres;2021;114
17173 Sant Martí Vell;Mujeres;2020;115
17173 Sant Martí Vell;Mujeres;2019;121
17173 Sant Martí Vell;Mujeres;2018;122
17173 Sant Martí Vell;Mujeres;2017;119
17173 Sant Martí Vell;Mujeres;2016;122
17173 Sant Martí Vell;Mujeres;2015;117
17173 Sant Martí Vell;Mujeres;2014;114
17173 Sant Martí Vell;Mujeres;2013;111
17173 Sant Martí Vell;Mujeres;2012;129
17173 Sant Martí Vell;Mujeres;2011;121
17173 Sant Martí Vell;Mujeres;2010;124
17173 Sant Martí Vell;Mujeres;2009;119
17173 Sant Martí Vell;Mujeres;2008;114
17173 Sant Martí Vell;Mujeres;2007;115
17173 Sant Martí Vell;Mujeres;2006;93
17173 Sant Martí Vell;Mujeres;2005;84
17173 Sant Martí Vell;Mujeres;2004;82
17173 Sant Martí Vell;Mujeres;2003;87
17173 Sant Martí Vell;Mujeres;2002;79
17173 Sant Martí Vell;Mujeres;2001;79
17173 Sant Martí Vell;Mujeres;2000;79
17173 Sant Martí Vell;Mujeres;1999;80
17173 Sant Martí Vell;Mujeres;1998;83
17173 Sant Martí Vell;Mujeres;1997;""
17173 Sant Martí Vell;Mujeres;1996;90
17172 Sant Martí de Llémena;Total;2025;726
17172 Sant Martí de Llémena;Total;2024;706
17172 Sant Martí de Llémena;Total;2023;709
17172 Sant Martí de Llémena;Total;2022;679
17172 Sant Martí de Llémena;Total;2021;663
17172 Sant Martí de Llémena;Total;2020;641
17172 Sant Martí de Llémena;Total;2019;633
17172 Sant Martí de Llémena;Total;2018;626
17172 Sant Martí de Llémena;Total;2017;612
17172 Sant Martí de Llémena;Total;2016;618
17172 Sant Martí de Llémena;Total;2015;605
17172 Sant Martí de Llémena;Total;2014;626
17172 Sant Martí de Llémena;Total;2013;615
17172 Sant Martí de Llémena;Total;2012;596
17172 Sant Martí de Llémena;Total;2011;591
17172 Sant Martí de Llémena;Total;2010;566
17172 Sant Martí de Llémena;Total;2009;545
17172 Sant Martí de Llémena;Total;2008;532
17172 Sant Martí de Llémena;Total;2007;527
17172 Sant Martí de Llémena;Total;2006;520
17172 Sant Martí de Llémena;Total;2005;526
17172 Sant Martí de Llémena;Total;2004;509
17172 Sant Martí de Llémena;Total;2003;487
17172 Sant Martí de Llémena;Total;2002;475
17172 Sant Martí de Llémena;Total;2001;474
17172 Sant Martí de Llémena;Total;2000;478
17172 Sant Martí de Llémena;Total;1999;463
17172 Sant Martí de Llémena;Total;1998;396
17172 Sant Martí de Llémena;Total;1997;""
17172 Sant Martí de Llémena;Total;1996;372
17172 Sant Martí de Llémena;Hombres;2025;376
17172 Sant Martí de Llémena;Hombres;2024;356
17172 Sant Martí de Llémena;Hombres;2023;364
17172 Sant Martí de Llémena;Hombres;2022;346
17172 Sant Martí de Llémena;Hombres;2021;340
17172 Sant Martí de Llémena;Hombres;2020;334
17172 Sant Martí de Llémena;Hombres;2019;330
17172 Sant Martí de Llémena;Hombres;2018;324
17172 Sant Martí de Llémena;Hombres;2017;314
17172 Sant Martí de Llémena;Hombres;2016;324
17172 Sant Martí de Llémena;Hombres;2015;319
17172 Sant Martí de Llémena;Hombres;2014;335
17172 Sant Martí de Llémena;Hombres;2013;327
17172 Sant Martí de Llémena;Hombres;2012;309
17172 Sant Martí de Llémena;Hombres;2011;306
17172 Sant Martí de Llémena;Hombres;2010;292
17172 Sant Martí de Llémena;Hombres;2009;287
17172 Sant Martí de Llémena;Hombres;2008;279
17172 Sant Martí de Llémena;Hombres;2007;272
17172 Sant Martí de Llémena;Hombres;2006;268
17172 Sant Martí de Llémena;Hombres;2005;276
17172 Sant Martí de Llémena;Hombres;2004;267
17172 Sant Martí de Llémena;Hombres;2003;256
17172 Sant Martí de Llémena;Hombres;2002;256
17172 Sant Martí de Llémena;Hombres;2001;253
17172 Sant Martí de Llémena;Hombres;2000;245
17172 Sant Martí de Llémena;Hombres;1999;237
17172 Sant Martí de Llémena;Hombres;1998;205
17172 Sant Martí de Llémena;Hombres;1997;""
17172 Sant Martí de Llémena;Hombres;1996;190
17172 Sant Martí de Llémena;Mujeres;2025;350
17172 Sant Martí de Llémena;Mujeres;2024;350
17172 Sant Martí de Llémena;Mujeres;2023;345
17172 Sant Martí de Llémena;Mujeres;2022;333
17172 Sant Martí de Llémena;Mujeres;2021;323
17172 Sant Martí de Llémena;Mujeres;2020;307
17172 Sant Martí de Llémena;Mujeres;2019;303
17172 Sant Martí de Llémena;Mujeres;2018;302
17172 Sant Martí de Llémena;Mujeres;2017;298
17172 Sant Martí de Llémena;Mujeres;2016;294
17172 Sant Martí de Llémena;Mujeres;2015;286
17172 Sant Martí de Llémena;Mujeres;2014;291
17172 Sant Martí de Llémena;Mujeres;2013;288
17172 Sant Martí de Llémena;Mujeres;2012;287
17172 Sant Martí de Llémena;Mujeres;2011;285
17172 Sant Martí de Llémena;Mujeres;2010;274
17172 Sant Martí de Llémena;Mujeres;2009;258
17172 Sant Martí de Llémena;Mujeres;2008;253
17172 Sant Martí de Llémena;Mujeres;2007;255
17172 Sant Martí de Llémena;Mujeres;2006;252
17172 Sant Martí de Llémena;Mujeres;2005;250
17172 Sant Martí de Llémena;Mujeres;2004;242
17172 Sant Martí de Llémena;Mujeres;2003;231
17172 Sant Martí de Llémena;Mujeres;2002;219
17172 Sant Martí de Llémena;Mujeres;2001;221
17172 Sant Martí de Llémena;Mujeres;2000;233
17172 Sant Martí de Llémena;Mujeres;1999;226
17172 Sant Martí de Llémena;Mujeres;1998;191
17172 Sant Martí de Llémena;Mujeres;1997;""
17172 Sant Martí de Llémena;Mujeres;1996;182
17174 Sant Miquel de Campmajor;Total;2025;258
17174 Sant Miquel de Campmajor;Total;2024;254
17174 Sant Miquel de Campmajor;Total;2023;247
17174 Sant Miquel de Campmajor;Total;2022;239
17174 Sant Miquel de Campmajor;Total;2021;243
17174 Sant Miquel de Campmajor;Total;2020;229
17174 Sant Miquel de Campmajor;Total;2019;231
17174 Sant Miquel de Campmajor;Total;2018;228
17174 Sant Miquel de Campmajor;Total;2017;226
17174 Sant Miquel de Campmajor;Total;2016;226
17174 Sant Miquel de Campmajor;Total;2015;219
17174 Sant Miquel de Campmajor;Total;2014;232
17174 Sant Miquel de Campmajor;Total;2013;219
17174 Sant Miquel de Campmajor;Total;2012;230
17174 Sant Miquel de Campmajor;Total;2011;234
17174 Sant Miquel de Campmajor;Total;2010;243
17174 Sant Miquel de Campmajor;Total;2009;252
17174 Sant Miquel de Campmajor;Total;2008;243
17174 Sant Miquel de Campmajor;Total;2007;218
17174 Sant Miquel de Campmajor;Total;2006;218
17174 Sant Miquel de Campmajor;Total;2005;197
17174 Sant Miquel de Campmajor;Total;2004;199
17174 Sant Miquel de Campmajor;Total;2003;201
17174 Sant Miquel de Campmajor;Total;2002;196
17174 Sant Miquel de Campmajor;Total;2001;197
17174 Sant Miquel de Campmajor;Total;2000;206
17174 Sant Miquel de Campmajor;Total;1999;218
17174 Sant Miquel de Campmajor;Total;1998;219
17174 Sant Miquel de Campmajor;Total;1997;""
17174 Sant Miquel de Campmajor;Total;1996;208
17174 Sant Miquel de Campmajor;Hombres;2025;136
17174 Sant Miquel de Campmajor;Hombres;2024;134
17174 Sant Miquel de Campmajor;Hombres;2023;135
17174 Sant Miquel de Campmajor;Hombres;2022;133
17174 Sant Miquel de Campmajor;Hombres;2021;134
17174 Sant Miquel de Campmajor;Hombres;2020;127
17174 Sant Miquel de Campmajor;Hombres;2019;127
17174 Sant Miquel de Campmajor;Hombres;2018;120
17174 Sant Miquel de Campmajor;Hombres;2017;119
17174 Sant Miquel de Campmajor;Hombres;2016;119
17174 Sant Miquel de Campmajor;Hombres;2015;115
17174 Sant Miquel de Campmajor;Hombres;2014;123
17174 Sant Miquel de Campmajor;Hombres;2013;119
17174 Sant Miquel de Campmajor;Hombres;2012;121
17174 Sant Miquel de Campmajor;Hombres;2011;121
17174 Sant Miquel de Campmajor;Hombres;2010;126
17174 Sant Miquel de Campmajor;Hombres;2009;129
17174 Sant Miquel de Campmajor;Hombres;2008;127
17174 Sant Miquel de Campmajor;Hombres;2007;119
17174 Sant Miquel de Campmajor;Hombres;2006;117
17174 Sant Miquel de Campmajor;Hombres;2005;110
17174 Sant Miquel de Campmajor;Hombres;2004;110
17174 Sant Miquel de Campmajor;Hombres;2003;111
17174 Sant Miquel de Campmajor;Hombres;2002;107
17174 Sant Miquel de Campmajor;Hombres;2001;108
17174 Sant Miquel de Campmajor;Hombres;2000;116
17174 Sant Miquel de Campmajor;Hombres;1999;123
17174 Sant Miquel de Campmajor;Hombres;1998;123
17174 Sant Miquel de Campmajor;Hombres;1997;""
17174 Sant Miquel de Campmajor;Hombres;1996;113
17174 Sant Miquel de Campmajor;Mujeres;2025;122
17174 Sant Miquel de Campmajor;Mujeres;2024;120
17174 Sant Miquel de Campmajor;Mujeres;2023;112
17174 Sant Miquel de Campmajor;Mujeres;2022;106
17174 Sant Miquel de Campmajor;Mujeres;2021;109
17174 Sant Miquel de Campmajor;Mujeres;2020;102
17174 Sant Miquel de Campmajor;Mujeres;2019;104
17174 Sant Miquel de Campmajor;Mujeres;2018;108
17174 Sant Miquel de Campmajor;Mujeres;2017;107
17174 Sant Miquel de Campmajor;Mujeres;2016;107
17174 Sant Miquel de Campmajor;Mujeres;2015;104
17174 Sant Miquel de Campmajor;Mujeres;2014;109
17174 Sant Miquel de Campmajor;Mujeres;2013;100
17174 Sant Miquel de Campmajor;Mujeres;2012;109
17174 Sant Miquel de Campmajor;Mujeres;2011;113
17174 Sant Miquel de Campmajor;Mujeres;2010;117
17174 Sant Miquel de Campmajor;Mujeres;2009;123
17174 Sant Miquel de Campmajor;Mujeres;2008;116
17174 Sant Miquel de Campmajor;Mujeres;2007;99
17174 Sant Miquel de Campmajor;Mujeres;2006;101
17174 Sant Miquel de Campmajor;Mujeres;2005;87
17174 Sant Miquel de Campmajor;Mujeres;2004;89
17174 Sant Miquel de Campmajor;Mujeres;2003;90
17174 Sant Miquel de Campmajor;Mujeres;2002;89
17174 Sant Miquel de Campmajor;Mujeres;2001;89
17174 Sant Miquel de Campmajor;Mujeres;2000;90
17174 Sant Miquel de Campmajor;Mujeres;1999;95
17174 Sant Miquel de Campmajor;Mujeres;1998;96
17174 Sant Miquel de Campmajor;Mujeres;1997;""
17174 Sant Miquel de Campmajor;Mujeres;1996;95
17175 Sant Miquel de Fluvià;Total;2025;860
17175 Sant Miquel de Fluvià;Total;2024;839
17175 Sant Miquel de Fluvià;Total;2023;833
17175 Sant Miquel de Fluvià;Total;2022;808
17175 Sant Miquel de Fluvià;Total;2021;755
17175 Sant Miquel de Fluvià;Total;2020;761
17175 Sant Miquel de Fluvià;Total;2019;764
17175 Sant Miquel de Fluvià;Total;2018;746
17175 Sant Miquel de Fluvià;Total;2017;746
17175 Sant Miquel de Fluvià;Total;2016;742
17175 Sant Miquel de Fluvià;Total;2015;756
17175 Sant Miquel de Fluvià;Total;2014;798
17175 Sant Miquel de Fluvià;Total;2013;779
17175 Sant Miquel de Fluvià;Total;2012;780
17175 Sant Miquel de Fluvià;Total;2011;764
17175 Sant Miquel de Fluvià;Total;2010;765
17175 Sant Miquel de Fluvià;Total;2009;782
17175 Sant Miquel de Fluvià;Total;2008;718
17175 Sant Miquel de Fluvià;Total;2007;710
17175 Sant Miquel de Fluvià;Total;2006;671
17175 Sant Miquel de Fluvià;Total;2005;671
17175 Sant Miquel de Fluvià;Total;2004;654
17175 Sant Miquel de Fluvià;Total;2003;616
17175 Sant Miquel de Fluvià;Total;2002;609
17175 Sant Miquel de Fluvià;Total;2001;631
