Municipios;Sexo;Periodo;Total
43131 Roda de Berà;Mujeres;2021;3.474
43132 Rodonyà;Total;2025;519
43132 Rodonyà;Total;2024;521
43132 Rodonyà;Total;2023;526
43132 Rodonyà;Total;2022;506
43132 Rodonyà;Total;2021;507
43132 Rodonyà;Hombres;2025;282
43132 Rodonyà;Hombres;2024;285
43132 Rodonyà;Hombres;2023;284
43132 Rodonyà;Hombres;2022;276
43132 Rodonyà;Hombres;2021;273
43132 Rodonyà;Mujeres;2025;237
43132 Rodonyà;Mujeres;2024;236
43132 Rodonyà;Mujeres;2023;242
43132 Rodonyà;Mujeres;2022;230
43132 Rodonyà;Mujeres;2021;234
43133 Roquetes;Total;2025;8.607
43133 Roquetes;Total;2024;8.369
43133 Roquetes;Total;2023;8.302
43133 Roquetes;Total;2022;8.193
43133 Roquetes;Total;2021;8.159
43133 Roquetes;Hombres;2025;4.475
43133 Roquetes;Hombres;2024;4.318
43133 Roquetes;Hombres;2023;4.276
43133 Roquetes;Hombres;2022;4.199
43133 Roquetes;Hombres;2021;4.207
43133 Roquetes;Mujeres;2025;4.132
43133 Roquetes;Mujeres;2024;4.051
43133 Roquetes;Mujeres;2023;4.026
43133 Roquetes;Mujeres;2022;3.994
43133 Roquetes;Mujeres;2021;3.952
43134 Rourell, El;Total;2025;385
43134 Rourell, El;Total;2024;403
43134 Rourell, El;Total;2023;385
43134 Rourell, El;Total;2022;395
43134 Rourell, El;Total;2021;402
43134 Rourell, El;Hombres;2025;195
43134 Rourell, El;Hombres;2024;204
43134 Rourell, El;Hombres;2023;196
43134 Rourell, El;Hombres;2022;212
43134 Rourell, El;Hombres;2021;205
43134 Rourell, El;Mujeres;2025;190
43134 Rourell, El;Mujeres;2024;199
43134 Rourell, El;Mujeres;2023;189
43134 Rourell, El;Mujeres;2022;183
43134 Rourell, El;Mujeres;2021;197
43135 Salomó;Total;2025;519
43135 Salomó;Total;2024;525
43135 Salomó;Total;2023;542
43135 Salomó;Total;2022;543
43135 Salomó;Total;2021;544
43135 Salomó;Hombres;2025;275
43135 Salomó;Hombres;2024;277
43135 Salomó;Hombres;2023;283
43135 Salomó;Hombres;2022;281
43135 Salomó;Hombres;2021;280
43135 Salomó;Mujeres;2025;244
43135 Salomó;Mujeres;2024;248
43135 Salomó;Mujeres;2023;259
43135 Salomó;Mujeres;2022;262
43135 Salomó;Mujeres;2021;264
43905 Salou;Total;2025;31.491
43905 Salou;Total;2024;30.810
43905 Salou;Total;2023;30.224
43905 Salou;Total;2022;29.028
43905 Salou;Total;2021;28.512
43905 Salou;Hombres;2025;15.987
43905 Salou;Hombres;2024;15.683
43905 Salou;Hombres;2023;15.390
43905 Salou;Hombres;2022;14.868
43905 Salou;Hombres;2021;14.673
43905 Salou;Mujeres;2025;15.504
43905 Salou;Mujeres;2024;15.127
43905 Salou;Mujeres;2023;14.834
43905 Salou;Mujeres;2022;14.160
43905 Salou;Mujeres;2021;13.839
43137 Sant Jaume dels Domenys;Total;2025;2.819
43137 Sant Jaume dels Domenys;Total;2024;2.803
43137 Sant Jaume dels Domenys;Total;2023;2.785
43137 Sant Jaume dels Domenys;Total;2022;2.695
43137 Sant Jaume dels Domenys;Total;2021;2.666
43137 Sant Jaume dels Domenys;Hombres;2025;1.456
43137 Sant Jaume dels Domenys;Hombres;2024;1.432
43137 Sant Jaume dels Domenys;Hombres;2023;1.422
43137 Sant Jaume dels Domenys;Hombres;2022;1.380
43137 Sant Jaume dels Domenys;Hombres;2021;1.369
43137 Sant Jaume dels Domenys;Mujeres;2025;1.363
43137 Sant Jaume dels Domenys;Mujeres;2024;1.371
43137 Sant Jaume dels Domenys;Mujeres;2023;1.363
43137 Sant Jaume dels Domenys;Mujeres;2022;1.315
43137 Sant Jaume dels Domenys;Mujeres;2021;1.297
43902 Sant Jaume d'Enveja;Total;2025;3.745
43902 Sant Jaume d'Enveja;Total;2024;3.667
43902 Sant Jaume d'Enveja;Total;2023;3.661
43902 Sant Jaume d'Enveja;Total;2022;3.669
43902 Sant Jaume d'Enveja;Total;2021;3.552
43902 Sant Jaume d'Enveja;Hombres;2025;1.878
43902 Sant Jaume d'Enveja;Hombres;2024;1.845
43902 Sant Jaume d'Enveja;Hombres;2023;1.844
43902 Sant Jaume d'Enveja;Hombres;2022;1.852
43902 Sant Jaume d'Enveja;Hombres;2021;1.775
43902 Sant Jaume d'Enveja;Mujeres;2025;1.867
43902 Sant Jaume d'Enveja;Mujeres;2024;1.822
43902 Sant Jaume d'Enveja;Mujeres;2023;1.817
43902 Sant Jaume d'Enveja;Mujeres;2022;1.817
43902 Sant Jaume d'Enveja;Mujeres;2021;1.777
43138 Santa Bàrbara;Total;2025;3.871
43138 Santa Bàrbara;Total;2024;3.827
43138 Santa Bàrbara;Total;2023;3.758
43138 Santa Bàrbara;Total;2022;3.791
43138 Santa Bàrbara;Total;2021;3.762
43138 Santa Bàrbara;Hombres;2025;1.967
43138 Santa Bàrbara;Hombres;2024;1.940
43138 Santa Bàrbara;Hombres;2023;1.915
43138 Santa Bàrbara;Hombres;2022;1.933
43138 Santa Bàrbara;Hombres;2021;1.928
43138 Santa Bàrbara;Mujeres;2025;1.904
43138 Santa Bàrbara;Mujeres;2024;1.887
43138 Santa Bàrbara;Mujeres;2023;1.843
43138 Santa Bàrbara;Mujeres;2022;1.858
43138 Santa Bàrbara;Mujeres;2021;1.834
43139 Santa Coloma de Queralt;Total;2025;2.795
43139 Santa Coloma de Queralt;Total;2024;2.800
43139 Santa Coloma de Queralt;Total;2023;2.805
43139 Santa Coloma de Queralt;Total;2022;2.755
43139 Santa Coloma de Queralt;Total;2021;2.702
43139 Santa Coloma de Queralt;Hombres;2025;1.409
43139 Santa Coloma de Queralt;Hombres;2024;1.411
43139 Santa Coloma de Queralt;Hombres;2023;1.415
43139 Santa Coloma de Queralt;Hombres;2022;1.383
43139 Santa Coloma de Queralt;Hombres;2021;1.344
43139 Santa Coloma de Queralt;Mujeres;2025;1.386
43139 Santa Coloma de Queralt;Mujeres;2024;1.389
43139 Santa Coloma de Queralt;Mujeres;2023;1.390
43139 Santa Coloma de Queralt;Mujeres;2022;1.372
43139 Santa Coloma de Queralt;Mujeres;2021;1.358
43140 Santa Oliva;Total;2025;3.711
43140 Santa Oliva;Total;2024;3.672
43140 Santa Oliva;Total;2023;3.657
43140 Santa Oliva;Total;2022;3.560
43140 Santa Oliva;Total;2021;3.450
43140 Santa Oliva;Hombres;2025;1.896
43140 Santa Oliva;Hombres;2024;1.867
43140 Santa Oliva;Hombres;2023;1.865
43140 Santa Oliva;Hombres;2022;1.803
43140 Santa Oliva;Hombres;2021;1.756
43140 Santa Oliva;Mujeres;2025;1.815
43140 Santa Oliva;Mujeres;2024;1.805
43140 Santa Oliva;Mujeres;2023;1.792
43140 Santa Oliva;Mujeres;2022;1.757
43140 Santa Oliva;Mujeres;2021;1.694
43142 Sarral;Total;2025;1.644
43142 Sarral;Total;2024;1.583
43142 Sarral;Total;2023;1.606
43142 Sarral;Total;2022;1.578
43142 Sarral;Total;2021;1.549
43142 Sarral;Hombres;2025;860
43142 Sarral;Hombres;2024;806
43142 Sarral;Hombres;2023;808
43142 Sarral;Hombres;2022;801
43142 Sarral;Hombres;2021;803
43142 Sarral;Mujeres;2025;784
43142 Sarral;Mujeres;2024;777
43142 Sarral;Mujeres;2023;798
43142 Sarral;Mujeres;2022;777
43142 Sarral;Mujeres;2021;746
43143 Savallà del Comtat;Total;2025;49
43143 Savallà del Comtat;Total;2024;50
43143 Savallà del Comtat;Total;2023;53
43143 Savallà del Comtat;Total;2022;52
43143 Savallà del Comtat;Total;2021;53
43143 Savallà del Comtat;Hombres;2025;27
43143 Savallà del Comtat;Hombres;2024;28
43143 Savallà del Comtat;Hombres;2023;28
43143 Savallà del Comtat;Hombres;2022;27
43143 Savallà del Comtat;Hombres;2021;27
43143 Savallà del Comtat;Mujeres;2025;22
43143 Savallà del Comtat;Mujeres;2024;22
43143 Savallà del Comtat;Mujeres;2023;25
43143 Savallà del Comtat;Mujeres;2022;25
43143 Savallà del Comtat;Mujeres;2021;26
43144 Secuita, La;Total;2025;1.845
43144 Secuita, La;Total;2024;1.828
43144 Secuita, La;Total;2023;1.800
43144 Secuita, La;Total;2022;1.765
43144 Secuita, La;Total;2021;1.728
43144 Secuita, La;Hombres;2025;938
43144 Secuita, La;Hombres;2024;931
43144 Secuita, La;Hombres;2023;904
43144 Secuita, La;Hombres;2022;883
43144 Secuita, La;Hombres;2021;869
43144 Secuita, La;Mujeres;2025;907
43144 Secuita, La;Mujeres;2024;897
43144 Secuita, La;Mujeres;2023;896
43144 Secuita, La;Mujeres;2022;882
43144 Secuita, La;Mujeres;2021;859
43145 Selva del Camp, La;Total;2025;5.732
43145 Selva del Camp, La;Total;2024;5.819
43145 Selva del Camp, La;Total;2023;5.736
43145 Selva del Camp, La;Total;2022;5.696
43145 Selva del Camp, La;Total;2021;5.694
43145 Selva del Camp, La;Hombres;2025;2.871
43145 Selva del Camp, La;Hombres;2024;2.894
43145 Selva del Camp, La;Hombres;2023;2.847
43145 Selva del Camp, La;Hombres;2022;2.847
43145 Selva del Camp, La;Hombres;2021;2.854
43145 Selva del Camp, La;Mujeres;2025;2.861
43145 Selva del Camp, La;Mujeres;2024;2.925
43145 Selva del Camp, La;Mujeres;2023;2.889
43145 Selva del Camp, La;Mujeres;2022;2.849
43145 Selva del Camp, La;Mujeres;2021;2.840
43146 Senan;Total;2025;47
43146 Senan;Total;2024;46
43146 Senan;Total;2023;44
43146 Senan;Total;2022;44
43146 Senan;Total;2021;42
43146 Senan;Hombres;2025;30
43146 Senan;Hombres;2024;29
43146 Senan;Hombres;2023;28
43146 Senan;Hombres;2022;29
43146 Senan;Hombres;2021;28
43146 Senan;Mujeres;2025;17
43146 Senan;Mujeres;2024;17
43146 Senan;Mujeres;2023;16
43146 Senan;Mujeres;2022;15
43146 Senan;Mujeres;2021;14
43044 Sénia, La;Total;2025;5.516
43044 Sénia, La;Total;2024;5.594
43044 Sénia, La;Total;2023;5.623
43044 Sénia, La;Total;2022;5.475
43044 Sénia, La;Total;2021;5.530
43044 Sénia, La;Hombres;2025;2.781
43044 Sénia, La;Hombres;2024;2.817
43044 Sénia, La;Hombres;2023;2.816
43044 Sénia, La;Hombres;2022;2.747
43044 Sénia, La;Hombres;2021;2.774
43044 Sénia, La;Mujeres;2025;2.735
43044 Sénia, La;Mujeres;2024;2.777
43044 Sénia, La;Mujeres;2023;2.807
43044 Sénia, La;Mujeres;2022;2.728
43044 Sénia, La;Mujeres;2021;2.756
43147 Solivella;Total;2025;633
43147 Solivella;Total;2024;626
43147 Solivella;Total;2023;629
43147 Solivella;Total;2022;628
43147 Solivella;Total;2021;640
43147 Solivella;Hombres;2025;333
43147 Solivella;Hombres;2024;333
43147 Solivella;Hombres;2023;338
43147 Solivella;Hombres;2022;328
43147 Solivella;Hombres;2021;332
43147 Solivella;Mujeres;2025;300
43147 Solivella;Mujeres;2024;293
43147 Solivella;Mujeres;2023;291
43147 Solivella;Mujeres;2022;300
43147 Solivella;Mujeres;2021;308
43148 Tarragona;Total;2025;143.649
43148 Tarragona;Total;2024;141.151
43148 Tarragona;Total;2023;138.262
43148 Tarragona;Total;2022;134.883
43148 Tarragona;Total;2021;135.436
43148 Tarragona;Hombres;2025;70.117
43148 Tarragona;Hombres;2024;68.775
43148 Tarragona;Hombres;2023;67.247
43148 Tarragona;Hombres;2022;65.555
43148 Tarragona;Hombres;2021;66.116
43148 Tarragona;Mujeres;2025;73.532
43148 Tarragona;Mujeres;2024;72.376
43148 Tarragona;Mujeres;2023;71.015
43148 Tarragona;Mujeres;2022;69.328
43148 Tarragona;Mujeres;2021;69.320
43 Tarragona;Total;2025;874.808
43 Tarragona;Total;2024;861.531
43 Tarragona;Total;2023;847.566
43 Tarragona;Total;2022;830.075
43 Tarragona;Total;2021;822.309
43 Tarragona;Hombres;2025;437.896
43 Tarragona;Hombres;2024;430.384
43 Tarragona;Hombres;2023;422.935
43 Tarragona;Hombres;2022;414.280
43 Tarragona;Hombres;2021;410.656
43 Tarragona;Mujeres;2025;436.912
43 Tarragona;Mujeres;2024;431.147
43 Tarragona;Mujeres;2023;424.631
43 Tarragona;Mujeres;2022;415.795
43 Tarragona;Mujeres;2021;411.653
43149 Tivenys;Total;2025;948
43149 Tivenys;Total;2024;936
43149 Tivenys;Total;2023;915
43149 Tivenys;Total;2022;923
43149 Tivenys;Total;2021;900
43149 Tivenys;Hombres;2025;499
43149 Tivenys;Hombres;2024;489
43149 Tivenys;Hombres;2023;468
43149 Tivenys;Hombres;2022;468
43149 Tivenys;Hombres;2021;457
43149 Tivenys;Mujeres;2025;449
43149 Tivenys;Mujeres;2024;447
43149 Tivenys;Mujeres;2023;447
43149 Tivenys;Mujeres;2022;455
43149 Tivenys;Mujeres;2021;443
43150 Tivissa;Total;2025;1.658
43150 Tivissa;Total;2024;1.632
43150 Tivissa;Total;2023;1.635
43150 Tivissa;Total;2022;1.643
43150 Tivissa;Total;2021;1.639
43150 Tivissa;Hombres;2025;836
43150 Tivissa;Hombres;2024;824
43150 Tivissa;Hombres;2023;831
43150 Tivissa;Hombres;2022;837
43150 Tivissa;Hombres;2021;830
43150 Tivissa;Mujeres;2025;822
43150 Tivissa;Mujeres;2024;808
43150 Tivissa;Mujeres;2023;804
43150 Tivissa;Mujeres;2022;806
43150 Tivissa;Mujeres;2021;809
43151 Torre de Fontaubella, La;Total;2025;124
43151 Torre de Fontaubella, La;Total;2024;119
43151 Torre de Fontaubella, La;Total;2023;120
43151 Torre de Fontaubella, La;Total;2022;125
43151 Torre de Fontaubella, La;Total;2021;128
43151 Torre de Fontaubella, La;Hombres;2025;68
43151 Torre de Fontaubella, La;Hombres;2024;64
43151 Torre de Fontaubella, La;Hombres;2023;65
43151 Torre de Fontaubella, La;Hombres;2022;65
43151 Torre de Fontaubella, La;Hombres;2021;66
43151 Torre de Fontaubella, La;Mujeres;2025;56
43151 Torre de Fontaubella, La;Mujeres;2024;55
43151 Torre de Fontaubella, La;Mujeres;2023;55
43151 Torre de Fontaubella, La;Mujeres;2022;60
43151 Torre de Fontaubella, La;Mujeres;2021;62
43152 Torre de l'Espanyol, La;Total;2025;641
43152 Torre de l'Espanyol, La;Total;2024;631
43152 Torre de l'Espanyol, La;Total;2023;619
43152 Torre de l'Espanyol, La;Total;2022;598
43152 Torre de l'Espanyol, La;Total;2021;598
43152 Torre de l'Espanyol, La;Hombres;2025;336
43152 Torre de l'Espanyol, La;Hombres;2024;327
43152 Torre de l'Espanyol, La;Hombres;2023;319
43152 Torre de l'Espanyol, La;Hombres;2022;309
43152 Torre de l'Espanyol, La;Hombres;2021;309
43152 Torre de l'Espanyol, La;Mujeres;2025;305
43152 Torre de l'Espanyol, La;Mujeres;2024;304
43152 Torre de l'Espanyol, La;Mujeres;2023;300
43152 Torre de l'Espanyol, La;Mujeres;2022;289
43152 Torre de l'Espanyol, La;Mujeres;2021;289
43153 Torredembarra;Total;2025;18.237
43153 Torredembarra;Total;2024;17.984
43153 Torredembarra;Total;2023;17.670
43153 Torredembarra;Total;2022;17.256
43153 Torredembarra;Total;2021;17.057
43153 Torredembarra;Hombres;2025;8.915
43153 Torredembarra;Hombres;2024;8.763
43153 Torredembarra;Hombres;2023;8.629
43153 Torredembarra;Hombres;2022;8.437
43153 Torredembarra;Hombres;2021;8.366
43153 Torredembarra;Mujeres;2025;9.322
43153 Torredembarra;Mujeres;2024;9.221
43153 Torredembarra;Mujeres;2023;9.041
43153 Torredembarra;Mujeres;2022;8.819
43153 Torredembarra;Mujeres;2021;8.691
43154 Torroja del Priorat;Total;2025;129
43154 Torroja del Priorat;Total;2024;137
43154 Torroja del Priorat;Total;2023;139
43154 Torroja del Priorat;Total;2022;141
43154 Torroja del Priorat;Total;2021;141
43154 Torroja del Priorat;Hombres;2025;68
43154 Torroja del Priorat;Hombres;2024;71
43154 Torroja del Priorat;Hombres;2023;76
43154 Torroja del Priorat;Hombres;2022;79
43154 Torroja del Priorat;Hombres;2021;79
43154 Torroja del Priorat;Mujeres;2025;61
43154 Torroja del Priorat;Mujeres;2024;66
43154 Torroja del Priorat;Mujeres;2023;63
43154 Torroja del Priorat;Mujeres;2022;62
43154 Torroja del Priorat;Mujeres;2021;62
43155 Tortosa;Total;2025;35.997
43155 Tortosa;Total;2024;35.265
43155 Tortosa;Total;2023;34.639
43155 Tortosa;Total;2022;33.890
43155 Tortosa;Total;2021;33.572
43155 Tortosa;Hombres;2025;18.258
43155 Tortosa;Hombres;2024;17.724
43155 Tortosa;Hombres;2023;17.329
43155 Tortosa;Hombres;2022;16.886
43155 Tortosa;Hombres;2021;16.730
43155 Tortosa;Mujeres;2025;17.739
43155 Tortosa;Mujeres;2024;17.541
43155 Tortosa;Mujeres;2023;17.310
43155 Tortosa;Mujeres;2022;17.004
43155 Tortosa;Mujeres;2021;16.842
43156 Ulldecona;Total;2025;6.714
43156 Ulldecona;Total;2024;6.551
43156 Ulldecona;Total;2023;6.417
43156 Ulldecona;Total;2022;6.241
43156 Ulldecona;Total;2021;6.317
43156 Ulldecona;Hombres;2025;3.584
43156 Ulldecona;Hombres;2024;3.494
43156 Ulldecona;Hombres;2023;3.381
43156 Ulldecona;Hombres;2022;3.296
43156 Ulldecona;Hombres;2021;3.335
43156 Ulldecona;Mujeres;2025;3.130
43156 Ulldecona;Mujeres;2024;3.057
43156 Ulldecona;Mujeres;2023;3.036
43156 Ulldecona;Mujeres;2022;2.945
43156 Ulldecona;Mujeres;2021;2.982
43157 Ulldemolins;Total;2025;389
43157 Ulldemolins;Total;2024;416
43157 Ulldemolins;Total;2023;418
43157 Ulldemolins;Total;2022;409
43157 Ulldemolins;Total;2021;400
43157 Ulldemolins;Hombres;2025;222
43157 Ulldemolins;Hombres;2024;234
43157 Ulldemolins;Hombres;2023;230
43157 Ulldemolins;Hombres;2022;222
43157 Ulldemolins;Hombres;2021;227
43157 Ulldemolins;Mujeres;2025;167
43157 Ulldemolins;Mujeres;2024;182
43157 Ulldemolins;Mujeres;2023;188
43157 Ulldemolins;Mujeres;2022;187
43157 Ulldemolins;Mujeres;2021;173
43158 Vallclara;Total;2025;91
43158 Vallclara;Total;2024;89
43158 Vallclara;Total;2023;95
43158 Vallclara;Total;2022;88
43158 Vallclara;Total;2021;91
43158 Vallclara;Hombres;2025;56
43158 Vallclara;Hombres;2024;55
43158 Vallclara;Hombres;2023;59
43158 Vallclara;Hombres;2022;54
43158 Vallclara;Hombres;2021;55
43158 Vallclara;Mujeres;2025;35
43158 Vallclara;Mujeres;2024;34
43158 Vallclara;Mujeres;2023;36
43158 Vallclara;Mujeres;2022;34
43158 Vallclara;Mujeres;2021;36
43159 Vallfogona de Riucorb;Total;2025;95
43159 Vallfogona de Riucorb;Total;2024;97
43159 Vallfogona de Riucorb;Total;2023;93
43159 Vallfogona de Riucorb;Total;2022;89
43159 Vallfogona de Riucorb;Total;2021;77
43159 Vallfogona de Riucorb;Hombres;2025;54
43159 Vallfogona de Riucorb;Hombres;2024;54
43159 Vallfogona de Riucorb;Hombres;2023;54
43159 Vallfogona de Riucorb;Hombres;2022;52
43159 Vallfogona de Riucorb;Hombres;2021;48
43159 Vallfogona de Riucorb;Mujeres;2025;41
43159 Vallfogona de Riucorb;Mujeres;2024;43
43159 Vallfogona de Riucorb;Mujeres;2023;39
43159 Vallfogona de Riucorb;Mujeres;2022;37
43159 Vallfogona de Riucorb;Mujeres;2021;29
43160 Vallmoll;Total;2025;1.997
43160 Vallmoll;Total;2024;1.951
43160 Vallmoll;Total;2023;1.942
43160 Vallmoll;Total;2022;1.882
43160 Vallmoll;Total;2021;1.793
43160 Vallmoll;Hombres;2025;1.008
43160 Vallmoll;Hombres;2024;989
43160 Vallmoll;Hombres;2023;979
43160 Vallmoll;Hombres;2022;949
43160 Vallmoll;Hombres;2021;900
43160 Vallmoll;Mujeres;2025;989
43160 Vallmoll;Mujeres;2024;962
43160 Vallmoll;Mujeres;2023;963
43160 Vallmoll;Mujeres;2022;933
43160 Vallmoll;Mujeres;2021;893
43161 Valls;Total;2025;25.518
43161 Valls;Total;2024;25.047
43161 Valls;Total;2023;25.014
43161 Valls;Total;2022;24.727
43161 Valls;Total;2021;24.553
43161 Valls;Hombres;2025;12.909
43161 Valls;Hombres;2024;12.665
43161 Valls;Hombres;2023;12.646
43161 Valls;Hombres;2022;12.443
43161 Valls;Hombres;2021;12.297
43161 Valls;Mujeres;2025;12.609
43161 Valls;Mujeres;2024;12.382
43161 Valls;Mujeres;2023;12.368
43161 Valls;Mujeres;2022;12.284
43161 Valls;Mujeres;2021;12.256
43162 Vandellòs i l'Hospitalet de l'Infant;Total;2025;7.143
43162 Vandellòs i l'Hospitalet de l'Infant;Total;2024;7.104
43162 Vandellòs i l'Hospitalet de l'Infant;Total;2023;6.984
43162 Vandellòs i l'Hospitalet de l'Infant;Total;2022;6.750
43162 Vandellòs i l'Hospitalet de l'Infant;Total;2021;6.645
43162 Vandellòs i l'Hospitalet de l'Infant;Hombres;2025;3.566
43162 Vandellòs i l'Hospitalet de l'Infant;Hombres;2024;3.539
43162 Vandellòs i l'Hospitalet de l'Infant;Hombres;2023;3.458
43162 Vandellòs i l'Hospitalet de l'Infant;Hombres;2022;3.366
43162 Vandellòs i l'Hospitalet de l'Infant;Hombres;2021;3.301
43162 Vandellòs i l'Hospitalet de l'Infant;Mujeres;2025;3.577
43162 Vandellòs i l'Hospitalet de l'Infant;Mujeres;2024;3.565
43162 Vandellòs i l'Hospitalet de l'Infant;Mujeres;2023;3.526
43162 Vandellòs i l'Hospitalet de l'Infant;Mujeres;2022;3.384
43162 Vandellòs i l'Hospitalet de l'Infant;Mujeres;2021;3.344
43163 Vendrell, El;Total;2025;41.133
43163 Vendrell, El;Total;2024;40.440
43163 Vendrell, El;Total;2023;39.601
43163 Vendrell, El;Total;2022;39.072
43163 Vendrell, El;Total;2021;38.891
43163 Vendrell, El;Hombres;2025;20.340
43163 Vendrell, El;Hombres;2024;20.031
43163 Vendrell, El;Hombres;2023;19.586
43163 Vendrell, El;Hombres;2022;19.298
43163 Vendrell, El;Hombres;2021;19.299
43163 Vendrell, El;Mujeres;2025;20.793
43163 Vendrell, El;Mujeres;2024;20.409
43163 Vendrell, El;Mujeres;2023;20.015
43163 Vendrell, El;Mujeres;2022;19.774
43163 Vendrell, El;Mujeres;2021;19.592
43164 Vespella de Gaià;Total;2025;502
43164 Vespella de Gaià;Total;2024;506
43164 Vespella de Gaià;Total;2023;494
43164 Vespella de Gaià;Total;2022;496
43164 Vespella de Gaià;Total;2021;458
43164 Vespella de Gaià;Hombres;2025;269
43164 Vespella de Gaià;Hombres;2024;268
43164 Vespella de Gaià;Hombres;2023;262
43164 Vespella de Gaià;Hombres;2022;266
43164 Vespella de Gaià;Hombres;2021;249
43164 Vespella de Gaià;Mujeres;2025;233
43164 Vespella de Gaià;Mujeres;2024;238
43164 Vespella de Gaià;Mujeres;2023;232
43164 Vespella de Gaià;Mujeres;2022;230
43164 Vespella de Gaià;Mujeres;2021;209
43165 Vilabella;Total;2025;724
43165 Vilabella;Total;2024;723
43165 Vilabella;Total;2023;723
43165 Vilabella;Total;2022;711
43165 Vilabella;Total;2021;705
43165 Vilabella;Hombres;2025;376
43165 Vilabella;Hombres;2024;371
43165 Vilabella;Hombres;2023;369
43165 Vilabella;Hombres;2022;367
43165 Vilabella;Hombres;2021;359
43165 Vilabella;Mujeres;2025;348
43165 Vilabella;Mujeres;2024;352
43165 Vilabella;Mujeres;2023;354
43165 Vilabella;Mujeres;2022;344
43165 Vilabella;Mujeres;2021;346
43175 Vilalba dels Arcs;Total;2025;611
43175 Vilalba dels Arcs;Total;2024;608
43175 Vilalba dels Arcs;Total;2023;619
43175 Vilalba dels Arcs;Total;2022;634
43175 Vilalba dels Arcs;Total;2021;630
43175 Vilalba dels Arcs;Hombres;2025;305
43175 Vilalba dels Arcs;Hombres;2024;305
43175 Vilalba dels Arcs;Hombres;2023;311
43175 Vilalba dels Arcs;Hombres;2022;317
43175 Vilalba dels Arcs;Hombres;2021;313
43175 Vilalba dels Arcs;Mujeres;2025;306
43175 Vilalba dels Arcs;Mujeres;2024;303
43175 Vilalba dels Arcs;Mujeres;2023;308
43175 Vilalba dels Arcs;Mujeres;2022;317
43175 Vilalba dels Arcs;Mujeres;2021;317
43166 Vilallonga del Camp;Total;2025;2.495
43166 Vilallonga del Camp;Total;2024;2.451
43166 Vilallonga del Camp;Total;2023;2.423
43166 Vilallonga del Camp;Total;2022;2.398
43166 Vilallonga del Camp;Total;2021;2.385
43166 Vilallonga del Camp;Hombres;2025;1.257
43166 Vilallonga del Camp;Hombres;2024;1.234
43166 Vilallonga del Camp;Hombres;2023;1.222
43166 Vilallonga del Camp;Hombres;2022;1.214
43166 Vilallonga del Camp;Hombres;2021;1.222
43166 Vilallonga del Camp;Mujeres;2025;1.238
43166 Vilallonga del Camp;Mujeres;2024;1.217
43166 Vilallonga del Camp;Mujeres;2023;1.201
43166 Vilallonga del Camp;Mujeres;2022;1.184
43166 Vilallonga del Camp;Mujeres;2021;1.163
43168 Vilanova de Prades;Total;2025;111
43168 Vilanova de Prades;Total;2024;111
43168 Vilanova de Prades;Total;2023;113
43168 Vilanova de Prades;Total;2022;107
43168 Vilanova de Prades;Total;2021;108
43168 Vilanova de Prades;Hombres;2025;59
43168 Vilanova de Prades;Hombres;2024;60
43168 Vilanova de Prades;Hombres;2023;60
43168 Vilanova de Prades;Hombres;2022;55
43168 Vilanova de Prades;Hombres;2021;54
43168 Vilanova de Prades;Mujeres;2025;52
43168 Vilanova de Prades;Mujeres;2024;51
43168 Vilanova de Prades;Mujeres;2023;53
43168 Vilanova de Prades;Mujeres;2022;52
43168 Vilanova de Prades;Mujeres;2021;54
43167 Vilanova d'Escornalbou;Total;2025;614
43167 Vilanova d'Escornalbou;Total;2024;610
43167 Vilanova d'Escornalbou;Total;2023;594
43167 Vilanova d'Escornalbou;Total;2022;594
43167 Vilanova d'Escornalbou;Total;2021;582
43167 Vilanova d'Escornalbou;Hombres;2025;319
43167 Vilanova d'Escornalbou;Hombres;2024;319
43167 Vilanova d'Escornalbou;Hombres;2023;306
43167 Vilanova d'Escornalbou;Hombres;2022;309
43167 Vilanova d'Escornalbou;Hombres;2021;303
43167 Vilanova d'Escornalbou;Mujeres;2025;295
43167 Vilanova d'Escornalbou;Mujeres;2024;291
43167 Vilanova d'Escornalbou;Mujeres;2023;288
43167 Vilanova d'Escornalbou;Mujeres;2022;285
43167 Vilanova d'Escornalbou;Mujeres;2021;279
43169 Vilaplana;Total;2025;549
43169 Vilaplana;Total;2024;553
43169 Vilaplana;Total;2023;552
43169 Vilaplana;Total;2022;540
43169 Vilaplana;Total;2021;536
43169 Vilaplana;Hombres;2025;292
43169 Vilaplana;Hombres;2024;291
43169 Vilaplana;Hombres;2023;294
43169 Vilaplana;Hombres;2022;286
43169 Vilaplana;Hombres;2021;287
43169 Vilaplana;Mujeres;2025;257
43169 Vilaplana;Mujeres;2024;262
43169 Vilaplana;Mujeres;2023;258
43169 Vilaplana;Mujeres;2022;254
43169 Vilaplana;Mujeres;2021;249
43170 Vila-rodona;Total;2025;1.382
43170 Vila-rodona;Total;2024;1.374
43170 Vila-rodona;Total;2023;1.362
43170 Vila-rodona;Total;2022;1.341
43170 Vila-rodona;Total;2021;1.299
43170 Vila-rodona;Hombres;2025;728
43170 Vila-rodona;Hombres;2024;725
43170 Vila-rodona;Hombres;2023;720
43170 Vila-rodona;Hombres;2022;713
43170 Vila-rodona;Hombres;2021;688
43170 Vila-rodona;Mujeres;2025;654
43170 Vila-rodona;Mujeres;2024;649
43170 Vila-rodona;Mujeres;2023;642
